Index,Patch,Oracle,Predicted value,tool_patch_uid
735,overfitting/patch1-Closure-62-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-62-kPAR-patch1
736,overfitting/patch1-Closure-63-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-63-Jaid-patch1
737,overfitting/patch1-Closure-64-Kali-plausible.patch,overfitting,Correct,llm4pc-defects4j-Closure-64-Kali-patch1
738,overfitting/patch1-Closure-66-AVATAR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Closure-66-AVATAR-patch1
739,overfitting/patch1-Closure-67-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-67-Arja-patch1
740,overfitting/patch1-Closure-67-GenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-67-GenProg-patch1
741,overfitting/patch1-Closure-67-Kali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-67-Kali-patch1
742,overfitting/patch1-Closure-67-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-67-RSRepair-patch1
743,overfitting/patch1-Closure-68-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-68-Arja-patch1
744,overfitting/patch1-Closure-68-Kali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-68-Kali-patch1
745,overfitting/patch1-Closure-7-Arja-plausible.patch,overfitting,Correct,llm4pc-defects4j-Closure-7-Arja-patch1
746,overfitting/patch1-Closure-7-Kali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-7-Kali-patch1
747,overfitting/patch1-Closure-73-SequenceR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Closure-73-SequenceR-patch1
748,overfitting/patch1-Closure-75-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-75-Arja-patch1
749,overfitting/patch1-Closure-75-GenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-75-GenProg-patch1
750,overfitting/patch1-Closure-75-Kali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-75-Kali-patch1
751,overfitting/patch1-Closure-75-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-75-RSRepair-patch1
752,overfitting/patch1-Closure-76-Kali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-76-Kali-patch1
753,overfitting/patch1-Closure-78-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-78-Arja-patch1
754,overfitting/patch1-Closure-78-GenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-78-GenProg-patch1
755,overfitting/patch1-Closure-78-Kali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-78-Kali-patch1
756,overfitting/patch1-Closure-78-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-78-RSRepair-patch1
757,overfitting/patch1-Closure-8-Arja-plausible.patch,overfitting,Correct,llm4pc-defects4j-Closure-8-Arja-patch1
758,overfitting/patch1-Closure-93-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-93-SequenceR-patch1
759,overfitting/patch1-Lang-1-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-1-SimFix-patch1
760,overfitting/patch1-Lang-10-SimFix-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-10-SimFix-patch1
761,overfitting/patch1-Lang-10-kPAR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-10-kPAR-patch1
762,overfitting/patch1-Lang-12-SimFix-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-12-SimFix-patch1
763,overfitting/patch1-Lang-13-AVATAR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-13-AVATAR-patch1
764,overfitting/patch1-Lang-13-RSRepair-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-13-RSRepair-patch1
765,overfitting/patch1-Lang-16-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-16-Arja-patch1
766,overfitting/patch1-Lang-16-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-16-SimFix-patch1
767,overfitting/patch1-Lang-16-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-16-kPAR-patch1
768,overfitting/patch1-Lang-18-kPAR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-18-kPAR-patch1
769,overfitting/patch1-Lang-20-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-20-AVATAR-patch1
770,overfitting/patch1-Lang-20-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-20-Arja-patch1
771,overfitting/patch1-Lang-20-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-20-TBar-patch1
772,overfitting/patch1-Lang-20-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-20-kPAR-patch1
773,overfitting/patch1-Lang-21-kPAR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-21-kPAR-patch1
774,overfitting/patch1-Lang-22-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-22-AVATAR-patch1
775,overfitting/patch1-Lang-22-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-22-TBar-patch1
776,overfitting/patch1-Lang-22-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-22-jKali-patch1
777,overfitting/patch1-Lang-22-jMutRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-22-jMutRepair-patch1
778,overfitting/patch1-Lang-24-kPAR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-24-kPAR-patch1
779,overfitting/patch1-Lang-27-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-27-SimFix-patch1
780,overfitting/patch1-Lang-27-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-27-TBar-patch1
781,overfitting/patch1-Lang-27-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-27-jGenProg-patch1
782,overfitting/patch1-Lang-27-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-27-jKali-patch1
783,overfitting/patch1-Lang-27-jMutRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-27-jMutRepair-patch1
784,overfitting/patch1-Lang-27-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-27-kPAR-patch1
785,overfitting/patch1-Lang-35-ACS-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-35-ACS-patch1
786,overfitting/patch1-Lang-39-ACS-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-39-ACS-patch1
787,overfitting/patch1-Lang-39-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-39-AVATAR-patch1
788,overfitting/patch1-Lang-39-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-39-Nopol-patch1
789,overfitting/patch1-Lang-39-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-39-TBar-patch1
790,overfitting/patch1-Lang-39-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-39-jGenProg-patch1
791,overfitting/patch1-Lang-41-SimFix-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-41-SimFix-patch1
792,overfitting/patch1-Lang-41-kPAR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-41-kPAR-patch1
793,overfitting/patch1-Lang-43-CapGen-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-43-CapGen-patch1
794,overfitting/patch1-Lang-43-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-43-kPAR-patch1
795,overfitting/patch1-Lang-44-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-44-Nopol-patch1
796,overfitting/patch1-Lang-44-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-44-Nopol-patch1
797,overfitting/patch1-Lang-44-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-44-TBar-patch1
798,overfitting/patch1-Lang-44-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-44-kPAR-patch1
799,overfitting/patch1-Lang-45-Jaid-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-45-Jaid-patch1
800,overfitting/patch1-Lang-45-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-45-SimFix-patch1
801,overfitting/patch1-Lang-45-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-45-kPAR-patch1
802,overfitting/patch1-Lang-46-Nopol2015-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-46-Nopol-patch1
803,overfitting/patch1-Lang-50-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-50-SimFix-patch1
804,overfitting/patch1-Lang-51-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-51-AVATAR-patch1
805,overfitting/patch1-Lang-51-DynaMoth-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-51-DynaMoth-patch1
806,overfitting/patch1-Lang-51-Jaid-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-51-Jaid-patch1
807,overfitting/patch1-Lang-51-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-51-Nopol-patch1
808,overfitting/patch1-Lang-51-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-51-Nopol-patch1
809,overfitting/patch1-Lang-51-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-51-TBar-patch1
810,overfitting/patch1-Lang-51-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-51-kPAR-patch1
811,overfitting/patch1-Lang-53-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-53-Nopol-patch1
812,overfitting/patch1-Lang-53-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-53-Nopol-patch1
813,overfitting/patch1-Lang-53-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-53-Nopol-patch1
814,overfitting/patch1-Lang-53-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-53-kPAR-patch1
815,overfitting/patch1-Lang-55-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-55-Jaid-patch1
816,overfitting/patch1-Lang-55-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-55-Nopol-patch1
817,overfitting/patch1-Lang-57-FixMiner-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-57-FixMiner-patch1
818,overfitting/patch1-Lang-58-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-58-AVATAR-patch1
819,overfitting/patch1-Lang-58-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-58-Nopol-patch1
820,overfitting/patch1-Lang-58-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-58-Nopol-patch1
821,overfitting/patch1-Lang-58-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-58-TBar-patch1
822,overfitting/patch1-Lang-58-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-58-kPAR-patch1
823,overfitting/patch1-Lang-59-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-AVATAR-patch1
824,overfitting/patch1-Lang-59-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-CapGen-patch1
825,overfitting/patch1-Lang-59-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-kPAR-patch1
826,overfitting/patch1-Lang-60-TBar-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-60-TBar-patch1
827,overfitting/patch1-Lang-61-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-61-Jaid-patch1
828,overfitting/patch1-Lang-61-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-61-SimFix-patch1
829,overfitting/patch1-Lang-63-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-63-AVATAR-patch1
830,overfitting/patch1-Lang-63-DynaMoth-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-63-DynaMoth-patch1
831,overfitting/patch1-Lang-63-FixMiner-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-63-FixMiner-patch1
832,overfitting/patch1-Lang-63-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-63-SimFix-patch1
833,overfitting/patch1-Lang-63-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-63-TBar-patch1
834,overfitting/patch1-Lang-7-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-7-Arja-patch1
835,overfitting/patch1-Lang-7-GenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-7-GenProg-patch1
836,overfitting/patch1-Lang-7-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-7-RSRepair-patch1
837,overfitting/patch1-Math-1-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-1-SimFix-patch1
838,overfitting/patch1-Math-103-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-103-RSRepair-patch1
839,overfitting/patch1-Math-104-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-104-AVATAR-patch1
840,overfitting/patch1-Math-104-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-104-Nopol-patch1
841,overfitting/patch1-Math-105-DynaMoth-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-105-DynaMoth-patch1
842,overfitting/patch1-Math-105-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-105-Nopol-patch1
843,overfitting/patch1-Math-105-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-105-Nopol-patch1
844,overfitting/patch1-Math-105-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-105-Nopol-patch1
845,overfitting/patch1-Math-15-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-15-TBar-patch1
846,overfitting/patch1-Math-15-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-15-kPAR-patch1
847,overfitting/patch1-Math-18-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-18-Nopol-patch1
848,overfitting/patch1-Math-2-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-2-AVATAR-patch1
849,overfitting/patch1-Math-2-GenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-2-GenProg-patch1
850,overfitting/patch1-Math-2-Kali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-2-Kali-patch1
851,overfitting/patch1-Math-2-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-2-Nopol-patch1
852,overfitting/patch1-Math-2-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-2-Nopol-patch1
853,overfitting/patch1-Math-2-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-2-TBar-patch1
854,overfitting/patch1-Math-2-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-2-jGenProg-patch1
855,overfitting/patch1-Math-2-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-2-jKali-patch1
856,overfitting/patch1-Math-2-jMutRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-2-jMutRepair-patch1
857,overfitting/patch1-Math-2-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-2-kPAR-patch1
858,overfitting/patch1-Math-20-DynaMoth-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-20-DynaMoth-patch1
859,overfitting/patch1-Math-20-FixMiner-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-20-FixMiner-patch1
860,overfitting/patch1-Math-20-Nopol-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-20-Nopol-patch1
861,overfitting/patch1-Math-24-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-24-Nopol-patch1
862,overfitting/patch1-Math-28-ACS-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-28-ACS-patch1
863,overfitting/patch1-Math-28-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-28-Arja-patch1
864,overfitting/patch1-Math-28-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-28-Nopol-patch1
865,overfitting/patch1-Math-28-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-28-RSRepair-patch1
866,overfitting/patch1-Math-28-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-28-jGenProg-patch1
867,overfitting/patch1-Math-28-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-28-jKali-patch1
868,overfitting/patch1-Math-28-jMutRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-28-jMutRepair-patch1
869,overfitting/patch1-Math-29-jKali-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-29-jKali-patch1
870,overfitting/patch1-Math-31-GenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-31-GenProg-patch1
871,overfitting/patch1-Math-31-Kali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-31-Kali-patch1
872,overfitting/patch1-Math-32-DynaMoth-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-32-DynaMoth-patch1
873,overfitting/patch1-Math-32-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-32-Jaid-patch1
874,overfitting/patch1-Math-32-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-32-jKali-patch1
875,overfitting/patch1-Math-33-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-33-Nopol-patch1
876,overfitting/patch1-Math-33-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-33-Nopol-patch1
877,overfitting/patch1-Math-33-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-33-Nopol-patch1
878,overfitting/patch1-Math-33-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-33-RSRepair-patch1
879,overfitting/patch1-Math-33-SketchFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-33-SketchFix-patch1
880,overfitting/patch1-Math-39-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-39-Nopol-patch1
881,overfitting/patch1-Math-4-ACS-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-4-ACS-patch1
882,overfitting/patch1-Math-4-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-4-Nopol-patch1
883,overfitting/patch1-Math-4-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-4-Nopol-patch1
884,overfitting/patch1-Math-40-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-40-Arja-patch1
885,overfitting/patch1-Math-40-GenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-40-GenProg-patch1
886,overfitting/patch1-Math-40-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-40-Nopol-patch1
887,overfitting/patch1-Math-40-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-40-RSRepair-patch1
888,overfitting/patch1-Math-40-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-40-jGenProg-patch1
889,overfitting/patch1-Math-40-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-40-jKali-patch1
890,overfitting/patch1-Math-40-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-40-kPAR-patch1
891,overfitting/patch1-Math-41-DynaMoth-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-41-DynaMoth-patch1
892,overfitting/patch1-Math-41-Nopol-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-41-Nopol-patch1
893,overfitting/patch1-Math-41-Nopol2017-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-41-Nopol-patch1
894,overfitting/patch1-Math-42-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-42-Nopol-patch1
895,overfitting/patch1-Math-42-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-42-Nopol-patch1
896,overfitting/patch1-Math-42-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-42-kPAR-patch1
897,overfitting/patch1-Math-43-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-43-SimFix-patch1
898,overfitting/patch1-Math-43-kPAR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-43-kPAR-patch1
899,overfitting/patch1-Math-44-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-44-SimFix-patch1
900,overfitting/patch1-Math-49-AVATAR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-49-AVATAR-patch1
901,overfitting/patch1-Math-49-DynaMoth-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-49-DynaMoth-patch1
902,overfitting/patch1-Math-49-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-49-Nopol-patch1
903,overfitting/patch1-Math-49-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-49-Nopol-patch1
904,overfitting/patch1-Math-49-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-49-jKali-patch1
905,overfitting/patch1-Math-5-CapGen-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-5-CapGen-patch1
906,overfitting/patch1-Math-5-Cardumen-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-5-Cardumen-patch1
907,overfitting/patch1-Math-50-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-50-AVATAR-patch1
908,overfitting/patch1-Math-50-FixMiner-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-50-FixMiner-patch1
909,overfitting/patch1-Math-50-HDRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-50-HDRepair-patch1
910,overfitting/patch1-Math-50-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-50-Jaid-patch1
911,overfitting/patch1-Math-50-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-50-Nopol-patch1
912,overfitting/patch1-Math-50-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-50-SimFix-patch1
913,overfitting/patch1-Math-50-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-50-TBar-patch1
914,overfitting/patch1-Math-50-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-50-jGenProg-patch1
915,overfitting/patch1-Math-50-jMutRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-50-jMutRepair-patch1
916,overfitting/patch1-Math-52-jMutRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-52-jMutRepair-patch1
917,overfitting/patch1-Math-53-HDRepair-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-53-HDRepair-patch1
918,overfitting/patch1-Math-53-Jaid-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-53-Jaid-patch1
919,overfitting/patch1-Math-56-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-56-Arja-patch1
920,overfitting/patch1-Math-57-AVATAR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-57-AVATAR-patch1
921,overfitting/patch1-Math-57-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-57-Nopol-patch1
922,overfitting/patch1-Math-57-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-57-Nopol-patch1
923,overfitting/patch1-Math-57-jMutRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-57-jMutRepair-patch1
924,overfitting/patch1-Math-58-DynaMoth-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-58-DynaMoth-patch1
925,overfitting/patch1-Math-58-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-58-Nopol-patch1
926,overfitting/patch1-Math-58-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-58-Nopol-patch1
927,overfitting/patch1-Math-58-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-58-Nopol-patch1
928,overfitting/patch1-Math-58-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-58-RSRepair-patch1
929,overfitting/patch1-Math-59-SequenceR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-59-SequenceR-patch1
930,overfitting/patch1-Math-6-AVATAR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-6-AVATAR-patch1
931,overfitting/patch1-Math-6-SimFix-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-6-SimFix-patch1
932,overfitting/patch1-Math-60-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-60-jGenProg-patch1
933,overfitting/patch1-Math-62-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-62-AVATAR-patch1
934,overfitting/patch1-Math-62-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-62-kPAR-patch1
935,overfitting/patch1-Math-63-CapGen-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-63-CapGen-patch1
936,overfitting/patch1-Math-63-Cardumen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-63-Cardumen-patch1
937,overfitting/patch1-Math-63-FixMiner-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-63-FixMiner-patch1
938,overfitting/patch1-Math-63-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-63-SimFix-patch1
939,overfitting/patch1-Math-63-TBar-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-63-TBar-patch1
940,overfitting/patch1-Math-69-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-69-Nopol-patch1
941,overfitting/patch1-Math-69-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-69-Nopol-patch1
942,overfitting/patch1-Math-69-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-69-SimFix-patch1
943,overfitting/patch1-Math-7-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-7-Nopol-patch1
944,overfitting/patch1-Math-7-kPAR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-7-kPAR-patch1
945,overfitting/patch1-Math-70-SketchFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-70-SketchFix-patch1
946,overfitting/patch1-Math-71-DynaMoth-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-71-DynaMoth-patch1
947,overfitting/patch1-Math-71-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-71-Nopol-patch1
948,overfitting/patch1-Math-71-jKali-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-71-jKali-patch1
